"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag","company_url"
"16/07/2024","10Times","https://10times.com/global-conference-education","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 08 - Fri, 09 Aug 2024","Global Education Conference","The Global Conference on Education is dedicated to advancing theory and practices in education. Present in person or virtually via Zoom, the conference promotes collaborative excellence between academicians and professionals from various educational fields. Panel discussions, research paper presentations, and Session Chair opportunities are available.","","","","
                    University of Riverside, 											Riverside County, USAGet Directions","United States of America","North America","","","","","","","University of Riverside","http://www.uofriverside.com","","","USA","","https://10times.com/company/university-of-riverside"
"16/07/2024","10Times","https://10times.com/exchange-greenville","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 16 - Thu, 18 Jul 2024","Exchange Conference","The BJU Press Exchange Conference is an annual event for educators to connect and improve their teaching skills. It offers professional development sessions, discussions on best practices, textbook training, and networking opportunities. Participants gain motivation, encouragement, and a deeper understanding of Christ-centered education.","","","","
                    Bob Jones University, 											Greenville, USAGet Directions","United States of America","North America","","","","","","","BJU Press","http://www.bjupress.com","","","USA","","https://10times.com/company/bju-press-united-states-of-america"
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United States of America","North America","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/advancement-mathematics-teaching","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Wed, 17 Jul 2024","Conference for the Advancement of Mathematics Teaching (CAMT)","""To Foster Excellence in the advancement of Mathematical Studies""The Conference for the Advancement of Mathematics Teaching aims to enhance mathematics education in Texas by organizing an annual event for math teachers and supervisors to improve their knowledge and skills.","","","","
                    George R. Brown Convention Center, Houston, USAGet Directions","United States of America","North America","","","","","","","Conference For The Advancement Of Mathematics Teaching","http://www.camtonline.org","","","USA","","https://10times.com/company/conference-for-the-advancement-of-mathematics-teaching-camt"
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United States of America","North America","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/icpess-miami","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 23 - Wed, 24 Jul 2024","International Conference on Physical Education and Sport Science (ICPESS)","","","","","Miami","United States of America","North America","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/e1r0-258p-zksx","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 06 - Thu, 08 Aug 2024","Native American Education Conference","The Native American Education Conference is a prestigious event that recognizes Native American high school students for their outstanding leadership, academics, attendance, and community service. Join us for an enriching experience at Central Wyoming College in Riverton.","","","","
                    Central Wyoming College, Riverton,  USAGet Directions","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/icem-san-francisco","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 04 - Mon, 05 Aug 2024","International Conference on Education & Management (ICEM)","IAARHIES 410th International Conference on Education & Management – ICEM – 2024 in San Francisco, USA invites submissions for papers and posters. Topics include centralized/decentralized educational management, authoritarian/democratic educational management, and more. Network, learn, and publish in indexed journals. Registration fees apply.","","","","
                    Crowne Plaza San Francisco Airport, 											Burlingame, USAGet Directions","United States of America","North America","","","","","","","The Society for Academic Research","http://www.iaarhies.org","","","India","","https://10times.com/company/society-for-academic-research"
"16/07/2024","10Times","https://10times.com/national-school-safety-nevada","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 24 - Sun, 28 Jul 2024","Annual National School Safety Conference (National School Safety Nevada)","The National School Safety Conference attracts decision makers and influencers in education, K12 through college, and law enforcement. The National School Safety Conference is the only conference in the nation that allows exhibitors to market to educational, law enforcement, and school safety from kindergarten to college. With an expected attendance of attendees walking the exhibit floor looking for solutions in areas such as access control, video surveillance, panic alarms, anti-violence programs, communication and interoperability, school safety technology, crisis management solutions and much more this is the event your company or organization must be seen at. These decision makers are looking for the solutions you can provide.","","","","
                    Tropicana Las Vegas, Las Vegas, USAGet Directions","United States of America","North America","","","","","","","School Safety Advocacy Council","http://www.schoolsafety911.org","","","USA","","https://10times.com/company/school-safety-advocacy-council"
"16/07/2024","10Times","https://10times.com/wired-differently-conference-san-antonio","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 26 - Sun, 28 Jul 2024","Wired Differently Conference","""Helping Students Who Are Wired Differently Succeed in Inclusive Classrooms""Join the Wired Differently/Trauma-Informed Schools Conference to learn best practices for teaching students with emotional and behavioral challenges. Network with educators, hear from experts, and discover new strategies to support all students. Take home ideas to implement immediately at your school and create your own learning experience.","","","","
                    San Antonio Marriott Rivercenter, San Antonio, USAGet Directions","United States of America","North America","","","","","","","AccuTrain Corporation","http://www.accutrain.com","","","USA","","https://10times.com/company/accutraincorporation"
"16/07/2024","10Times","https://10times.com/eista","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 10 - Fri, 13 Sep 2024","International Conference on Education and Information Systems, Technologies and Applications (EISTA)","International Conference on Education and Information Systems, Technologies and Applications will bring together researchers and practitioners from both areas, to support the bridging process between education/training and ICT communities. In order to accomplish this purpose, ICT researchers are invited to present their research results. Practitioners and consultants are invited to present case study papers and innovative solutions. Corporations are invited to present education/training information systems and software based solutions. Teachers and university professors are invited to present case studies, information systems developed for specific purposes, and innovative ideas and designs.","","","","Orlando, USA  •  Virtual Event","United States of America","North America","","","","","","","International Institute of Informatics and Systemics (IIIS)","http://www.iiis.org/","","","USA","","https://10times.com/company/iiis"
"16/07/2024","10Times","https://10times.com/texas-high-school-coaches-association-convention","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 21 - Tue, 23 Jul 2024","Annual THSCA Coaching School and Convention","The THSCA Convention & Coaching School is the most comprehensive athletics conference in Texas. It offers a wide range of education sessions, networking opportunities, exhibits, and over 250+ hours of content in multiple sports.","","","","
                    Henry B. Gonzalez Convention Center, San Antonio, USAGet Directions","United States of America","North America","","","","","","","Texas High School Coaches Association","http://thsca.pointstreaksites.com","","","USA","","https://10times.com/company/texas-highschool-coaches-association"
"16/07/2024","10Times","https://10times.com/education-usa-forum","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 30 Jul - Thu, 01 Aug 2024","EducationUSA Forum","Join the EducationUSA Forum to learn about studying in the USA, the U.S. educational system, applying for a student visa, and utilizing U.S. government resources. Gain insights, tips, and strategies from higher education professionals and regional education advisers to support international students' success on campus.","","","","
                    JW Marriott Washington, DC, Washington DC, USAGet Directions","United States of America","North America","","","","","","","Education USA","https://educationusa.state.gov/","","","Malaysia","","https://10times.com/company/education-usa"
"16/07/2024","10Times","https://10times.com/leadership-institute-for-academic-librarians","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 28 Jul - Fri, 02 Aug 2024","Leadership Institute for Academic Librarians","Enhance your professional education with Harvard Graduate School of Education's Leadership Institute for Academic Librarians. Develop leadership skills and gain a deeper understanding of the academic library's role in today's technological landscape. The program includes on-campus presentations, group discussions, and networking activities. Tuition covers all necessary materials, but the school may change faculty or cancel programs without liability for any incurred planning expenses.","","","","
                    Harvard Graduate School Of Education, Cambridge, USAGet Directions","United States of America","North America","","","","","","","Harvard Graduate School of Education","http://www.gse.harvard.edu","","","USA","","https://10times.com/company/harvard-graduate-school-of-education"
"16/07/2024","10Times","https://10times.com/workers-compensation","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 18 - Wed, 21 Aug 2024","Workers' Compensation Educational Conference (Workers' Compensation Educational Conferenc)","Experience the ultimate gathering of workers' compensation professionals at the WCI 2024 Conference. Enjoy a range of programming, networking opportunities, and top-tier entertainment.","","","","
                    Orlando World Center Marriott, Orlando, USAGet Directions","United States of America","North America","","","","","","","Workers Compensation Institute, Inc.","http://www.wci360.com","","","USA","","https://10times.com/company/workers-compensation-institute-inc"
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United States of America","North America","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/sebc","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 24 - Thu, 25 Jul 2024","Southeast Building Conference (SEBC)","""The international trade event is for building construction industry""The SEBC is a major building industry expo and education show in the Southeast, offering educational programs, networking opportunities, round table discussions, and industry briefings.","","","","
                    Orange County Convention Center, Orlando, USAGet Directions","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/professional-learning-communities-at-work-institute-charlotte","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Wed, 17 Jul 2024","Professional Learning Communities at Work Institute (Professional Learning Communities at Work Institut)","This event is designed to help educators implement the Professional Learning Communities at Work® process in their schools or districts. Participants will have the opportunity to network with education experts, attend breakout sessions, and receive practical strategies for improving student achievement.","","","","
                    The Westin Charlotte, Charlotte, USAGet Directions","United States of America","North America","","","","","","","Solution Tree","http://www.solution-tree.com","","","USA","","https://10times.com/company/solution-tree"
"16/07/2024","10Times","https://10times.com/toy-train","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 03 - Sun, 04 Aug 2024","Rocky Mountain Train Show","""Family Fun for Everyone""Rocky Mountain Train Show is a great event for model railroading enthusiasts and families. Support educational and community endeavors by attending. Thank you to our marketing partners.","","","","
                    Forney Museum of Transportation, Denver, USAGet Directions","United States of America","North America","","","","","","","Rocky Mountain Division Train Collectors Association","","","","","","https://10times.com/company/rocky-mountain-division-train-collectors-association"
"16/07/2024","10Times","https://10times.com/carolina-photo-expo","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 18 - Mon, 22 Jul 2024","Carolina Photo Expo","Carolina Photo Expo, is PPNC's annual state convention featuring amazing speakers of three days of classroom and hands-on education. Each year, our organization scours the country to find photographers who are on the forefront of the photography industry. PPNC prides itself on being a teaching organization and our state convention helps our photographers push their craft to the next level.","","","","
                    Sheraton Chapel Hill Hotel, 											Chapel Hill, USAGet Directions","United States of America","North America","","","","","","","Professional Photographers of North Carolina (PPNC)","https://www.ppofnc.com/","","","USA","","https://10times.com/company/professional-photographers-n-c"
"16/07/2024","10Times","https://10times.com/mit-ai-conference-san-francisco","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 24 - Fri, 26 Jul 2024","MIT AI Conference","Accepted paper presentations will be organized into different tracks, grouped around common themes. Tracks will include but are not limited to: Early Results for AI in Education Research, How to teach AI in K-12+, Using AI to improve or enhance teaching, including AI tutors, Generative AI in Education, Computational Thinking / Computational Action, Data Science in Action, Climate and sustainability, Health and Wellness, Biotechnolo.","","","","
                    Boston Marriott Cambridge, Cambridge, USAGet Directions","United States of America","North America","","","","","","","Massachusetts Institute of Technology MIT","http://www.mit.edu","","","USA","","https://10times.com/company/massachusetts-institute-of-technology-mit"
"16/07/2024","10Times","https://10times.com/e1rr-d5r3-s2r1","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 31 Jul - Fri, 02 Aug 2024","AVID Summer Institute","AVID Summer Institutes provide educators with solutions for any classroom setting. The General Session offers an energetic and motivating experience, sharing success stories from AVID leaders and alumni. Attendees connect with like-minded educators, leaving inspired for the upcoming school year. The event fosters collaboration for Site Teams and allows participants to enjoy the fun and joy of the AVID community.","","","","San Diego, USA","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/ptpc","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 16 - Thu, 22 Aug 2024","Polishing The Pulpit Conference (PTPC)","The Polishing The Pulpit Conference is a gathering for Churches of Christ with a focus on worship, edification, and training. It offers ongoing education for preachers and other church workers.","","","","
                    Sevierville Convention Center, 											Sevierville, USAGet Directions","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/gyto-national-conference-kissimmee","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 21 - Wed, 24 Jul 2024","Orlando National Conference","Come to Orlando, FL for the nation's best professional development conference for PreK-12th Grade teachers and administrators from July 21-24, 2024 at the Gaylord Palms Resort! Keynote presentations from influential educators and motivational speakers, specialized training, and an Education Celebration.","","","","
                    Gaylord Palms Resort & Convention Center, 											Kissimmee, USAGet Directions","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United States of America","North America","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/sya","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 16 - Sun, 18 Aug 2024","AFS Youth Assembly","AFS Youth Assembly is a global platform that cultivates an international network of young leaders and changemakers through exchange, education, action and impact. The event agenda will focus on Global Shocks: Tackling Humanitarian Crises, Future of Education: Leveraging Technology & Innovation, Save our Planet: Unite for Climate Action, and Food Security: Strengthen Global Food Systems.","","","","
                    Convene, New York, USAGet Directions","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United States of America","North America","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/msanp-gulf-shores","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 21 - Wed, 24 Jul 2024","MANP Annual Conference","Join MANP for educational programs in Natchez, Flowood, Hattiesburg, Biloxi, Ridgeland, and Meridian. Learn about DOT/FMCSA Medical Examiner's Training, Pharma Education, and more. Pre-order your NP specialty car tag to support MANP. Reserve your tag by submitting an application with payment.","","","","
                    The Lodge at Gulf State Park, a Hilton Hotel, 											Gulf Shores, USAGet Directions","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United States of America","North America","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/sels","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 14 - Wed, 17 Jul 2024","Special Education Legislative Summit","The Special Education Legislative Summit (SELS) is an annual event in Washington, D.C., allowing educators nationwide to advocate for change and make a difference in the field of special education.","","","","
                    The Westin Alexandria, Alexandria, USAGet Directions","United States of America","North America","","","","","","","Council for Exceptional Children","https://exceptionalchildren.org","","","USA","","https://10times.com/company/council-for-exceptional-children-cec"
"16/07/2024","10Times","https://10times.com/school-climate-culture-forum-sx","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 25 - Sat, 27 Jul 2024","School Climate & Culture Forum","The Wired Differently/Trauma-Informed Schools Conference explores critical insights and best practices for reaching and teaching students with emotional and behavioral challenges, trauma, adverse childhood experiences, and PTSD. Educators will benefit from tools, recommendations, and strategies to support high-potential students.","","","","Orlando, USA","United States of America","North America","","","","","","","AccuTrain Corporation","http://www.accutrain.com","","","USA","","https://10times.com/company/accutraincorporation"
"16/07/2024","10Times","https://10times.com/south-atlantic-jubilee","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 27 - Mon, 29 Jul 2024","South Atlantic Jubilee","""The groundwater industries premier conference & trade show.""The South Atlantic JUBILEE is a family-friendly event that offers quality education and showcases new technology for water well and groundwater professionals. It is known for being a people-oriented trade show with a legacy of informing, educating, and entertaining attendees.","","","","Myrtle Beach, USA","United States of America","North America","","","","","","","South Atlantic Well Drillers","http://www.well-drillers.com","","","USA","","https://10times.com/company/south-atlantic-well-drillers-united-states-of-america"
"16/07/2024","10Times","https://10times.com/e102-srfz-g1k2","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 20 - Wed, 24 Jul 2024","Pharmacy Education","AACP offers member-directed programming for pharmacy educators to network at various meetings for professional growth. Insightful speakers, microsessions, and peer discussions will energize leaders for four days of collaboration and hands-on learning. Attendees will gain new strategies for leading and managing change at their schools.","","","","Boston, USA","United States of America","North America","","","","","","","American Association of Colleges of Pharmacy (AACP)","http://www.aacp.org","","","USA","","https://10times.com/company/american-association-of-colleges-of-pharmacy-aacp"
"16/07/2024","10Times","https://10times.com/dcac-fitness-convention","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 02 - Sun, 04 Aug 2024","DCAC International Fitness Education Conference","""International fitness conference.""Join us at DCAC FitCon to advance your fitness knowledge and skills. With over 30 years of experience, Fitness Conventions Inc. offers workshops and courses for fitness professionals to meet certification requirements and enhance their expertise. Connect with industry experts and promote your products to a global audience.","","","","
                    Hyatt Regency Reston, Reston,  USAGet Directions","United States of America","North America","","","","","","","DCAC Fitness Conventions","http://www.dcacfitness.com","","","USA","","https://10times.com/company/dcac-fitness-conventions"
"16/07/2024","10Times","https://10times.com/e1r5-z9kf-0zh1","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 10 - Sat, 12 Oct 2024","Leadership in Higher Education Conference","""Learn. Connect. Lead.""Your role as an academic leader requires your expertise, skills, and judgment all to be impeccable. On top of that you must be current with the trends innovations and challenges affecting your institution. That's a lot of pressure. You'll find exactly what you need to thrive in your role at our 2024 Leadership in Higher Education Conference, continuing our tradition of excellence in keeping leaders like you at the cutting edge of academic innovation. You'll learn new methods to manage change and enhance productivity while you network with like-minded peers and nationally recognized experts, gain tips sharpen your skills, and share your knowledge with those just as passionate about higher education as you are. Join us October 10-12 2024 in Orlando to find the inspiration and motivation to lead your team with excellence and impact institutional and student success.","","","","
                    Hilton Orlando, Orlando, USAGet Directions","United States of America","North America","","","","","","","Magna Publications Inc","http://www.magnapubs.com","","","USA","","https://10times.com/company/magna-publications"
"16/07/2024","10Times","https://10times.com/e1z5-d1f1-r5df","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 21 - Wed, 24 Jul 2024","IFDA Executive Development Program","Join the IFDA Executive Development Program for Foodservice Distributor Executives at the University of Virginia's Darden School of Business. Develop leadership, analytical, and problem-solving skills in a challenging and rewarding environment. Partner with top-ranked faculty for a transformative educational experience.","","","","
                    Darden School of Business - University of Virginia, Charlottesville,  USAGet Directions","United States of America","North America","","","","","","","International Foodservice Distributors Association","http://www.ifdaonline.org","","","USA","","https://10times.com/company/international-foodservice-distributors-association"
"16/07/2024","10Times","https://10times.com/stn-expo","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 12 - Wed, 17 Jul 2024","STN Expo (Reno)","Learn from industry professionals and innovators about best practices in providing green leadership and improving safety. Attend the STN EXPO for school bus safety training, networking, and innovative products. Traci Brown and John Van Dreal are experts in deception detection and violence prevention, respectively.","","","","
                    Peppermill Resort Spa Casino, Reno, USAGet Directions","United States of America","North America","","","","","","","STN Media Group","http://www.stnonline.com","","","USA","","https://10times.com/company/stn-media-group"
"16/07/2024","10Times","https://10times.com/atriskstudentsconference","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 25 - Sun, 28 Jul 2024","At- Risk Students Conference","Wired Differently/Trauma-Informed Schools Conference brings together experts in evidence-based programs to share strategies for preventing dropouts and supporting student success. Attendees will gain valuable insights and learn proven strategies for reaching vulnerable students, with opportunities to tailor their professional development through various sessions and networking with educators nationwide.","","","","
                    San Antonio Marriott Rivercenter, San Antonio, USAGet Directions","United States of America","North America","","","","","","","AccuTrain Corporation","http://www.accutrain.com","","","USA","","https://10times.com/company/accutraincorporation"
"16/07/2024","10Times","https://10times.com/scsnc","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 14 - Thu, 18 Jul 2024","Safe & Civil Schools National Conference (SCSNC)","All Events in Portland","","","","Portland, USA","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United States of America","North America","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/e1r4-g9s2-h8gz","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 27 - Sun, 29 Sep 2024","Special Education Conference","Special Education Conference covers a wide variety of special education topics of interest to the classroom educator and resource professional.  Sessions are peer-led to ensure you are learning from experienced educators while exchanging perspectives and networking with colleagues. Join us for a robust program that dives into not only classroom pedagogy, but specific strategies for collaboration, communication, and successful outcomes.","","","","
                    Hyatt Regency Orange County, 											Garden Grove, USAGet Directions","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e11z-zh4x-zp39","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 18 Jul 2024","PCCM Educational Conference","Enduring Education Request Intake Form for University of Colorado School of Medicine Children's Hospital Colorado. Powered by EthosCE Learning Management System.","","","","
                    Children's Hospital Colorado Anschutz Medical Campus, Aurora, Denver, USAGet Directions","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/the-water-expo","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 20 - Thu, 22 Aug 2024","The Water Expo","""The Water and Wastewater Marketplace for ALL The Americas!""AWARDED AMONG THE FASTEST-GROWING SHOWS IN THE AMERICAS...The Water Expo 2024 (13th edition) in Miami, Florida, comes as an in-person tradeshow to serve your needs, in the proper place, at the proper time. Equipment, technologies, products, and education will be presented for the WASTEWATER, SEWER INFRASTRUCTURE, PIPE REHAB, SEPTIC & PORTABLE SANITATION, ENVIRONMENTAL SERVICES, WATER QUALITY, HIGH PRESSURE & STORMWATER industries. The only tradeshow serving the United States PLUS Latin           ..          continue reading            American / Caribbean markets (comprised of more than 45 countries). The Effective Commercial Hub to CONNECT Manufacturers and Distributors with Buyers, Professionals, Dealers, Municipalities, Contractors, and Potential Reps. from the served markets. The tradeshow takes place on August 21st & 22nd, 2024 and the educational program starts on August 20th, 2024 with the University Day. Registration opens Dec. 1st., 2023","","","","
                    Miami Airport Convention Center, Miami, USAGet Directions","United States of America","North America","","","","","","","Show Winners Corporation","http://www.showwinnerscorp.com","","","USA","","https://10times.com/company/show-winners-corporation"
"16/07/2024","10Times","https://10times.com/itsec-expo-orlando","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 02 - Fri, 06 Dec 2024","Interservice/Industry Training, Simulation and Education Conference","Interservice/Industry Training, Simulation and Education Conference is the world's largest modeling, simulation, and training event. It consists of peer-reviewed paper presentations, tutorials, special events, professional workshops, a commercial exhibit hall, a serious games competition, and STEM events for teachers and secondary students.","","","","
                    Orange County Convention Center, Orlando, USAGet Directions","United States of America","North America","","","","","","","National Training and Simulation Assoc. (NTSA)","http://www.trainingsystems.org","","","USA","","https://10times.com/company/national-training-and-simulation-association"
"16/07/2024","10Times","https://10times.com/conference-frontiers-education","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 22 - Thu, 25 Jul 2024","International Conference on Frontiers in Education: Computer Science and Computer Engineering (FECS)","All Events in Las Vegas","","","","
                    Luxor Hotel & Casino, Las Vegas, USAGet Directions","United States of America","North America","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/emerging-managers-institute","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 23 - Thu, 25 Jul 2024","Emerging Managers Institute","The event aims to train emerging leaders in engineering and construction to address talent shortages. It focuses on developing management, leadership, and business skills, communication, and client relationships. It is designed for new or future managers with supervisory responsibilities and offers continuing education credit.","","","","Raleigh, USA","United States of America","North America","","","","","","","FMI Capital Advisors","http://www.fminet.com","","","USA","","https://10times.com/company/fmi-corporation"
"16/07/2024","10Times","https://10times.com/miagreen","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 20 - Thu, 22 Aug 2024","The Energy Expo","""Clean Energy for ALL the Americas!""The Energy Expo (6th edition) in Miami, Florida, comes as an in-person physical tradeshow to serve your energy-clean needs, in the proper place, at the proper time. Equipment, technologies, products, and education will be presented for the SOLAR, ENERGY STORAGE, EV CHARGING, CLEAN ENERGY, ENERGY SAVING and smart TECH industries. It is the only tradeshow and conference in the Western hemisphere serving the United States PLUS Latin American / Caribbean markets (comprised of more than 45           ..          continue reading            countries).It works to CONNECT Manufacturers and distributors with Buyers, Professionals, Dealers, Municipalities, Contractors, Installers, and Potential Reps. from the served markets. The tradeshow takes place on August 21 & 22, 2024 and the extended educational program starts on August 20th, 2024, with the University Day. The upcoming edition also features developments and opportunities for startups, emerging companies, and distributorship networks in ALL of The Americas.","","","","
                    Miami Airport Convention Center, Miami, USAGet Directions","United States of America","North America","","","","","","","Show Winners Corporation","http://www.showwinnerscorp.com","","","USA","","https://10times.com/company/show-winners-corporation"
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United States of America","North America","","","","","","","","","","","","",